#miRNA	read_count
gga-miR-219a	0
dps-miR-219	0
dre-miR-219-5p	0
ame-miR-219	0
aga-miR-219	0
mml-miR-219	0
ggo-miR-219	0
ppy-miR-219	0
fru-miR-219	0
tni-miR-219	0
xtr-miR-219	0
mdo-miR-219-5p	0
mdo-miR-219-1-3p	0
oan-miR-219-5p	0
mml-miR-219-5p	0
mml-miR-219-3p	0
cfa-miR-219-5p	0
cfa-miR-219-3p	0
ptr-miR-219-5p	0
ptr-miR-219-2-3p	0
tca-miR-219-5p	0
dan-miR-219	0
der-miR-219	0
dgr-miR-219	0
dmo-miR-219	0
dpe-miR-219	0
dse-miR-219	0
dsi-miR-219	0
dvi-miR-219-5p	0
dwi-miR-219	0
dya-miR-219	0
bta-miR-219-5p	0
bta-miR-219-3p	0
cte-miR-219	0
bfl-miR-219	0
dpu-miR-219	0
isc-miR-219	0
eca-miR-219-5p	0
aae-miR-219	0
tgu-miR-219a	0
api-miR-219	0
nvi-miR-219	0
ppy-miR-219-5p	0
ngi-miR-219	0
nlo-miR-219	0
aca-miR-219-5p	0
sko-miR-219	0
pol-miR-219-5p	0
pmi-miR-219-5p	0
bbe-miR-219-5p	0
ssa-miR-219a-5p	0
ssa-miR-219b-5p	0
ssa-miR-219c-5p	0
chi-miR-219	0
oha-miR-219-5p	0
ssc-miR-219b-3p	0
hsa-miR-219a-5p	0
hsa-miR-219a-1-3p	0
dme-miR-219-5p	0
mmu-miR-219a-5p	0
rno-miR-219a-5p	0
gga-miR-219a	0
mml-miR-219	0
ggo-miR-219	0
ppy-miR-219	0
xtr-miR-219	0
mdo-miR-219-5p	0
mml-miR-219-5p	0
cfa-miR-219-5p	0
ptr-miR-219-5p	0
ptr-miR-219-1-3p	0
tca-miR-219-5p	0
cte-miR-219	0
bfl-miR-219	0
eca-miR-219-5p	0
ppy-miR-219-5p	0
ssc-miR-219a	0
bta-miR-219	0
bbe-miR-219-5p	0
efu-miR-219	0
chi-miR-219	0
tch-miR-219-5p	0
hsa-miR-22-5p	0
mmu-miR-22-5p	0
rno-miR-22-5p	0
xtr-miR-22-5p	0
bta-miR-22-5p	0
oan-miR-22-5p	0
gga-miR-22-5p	0
ssc-miR-22-5p	0
cgr-miR-22-5p	0
chi-miR-22-5p	0
hsa-miR-221-5p	0
hsa-miR-221-3p	0
mmu-miR-221-5p	0
mmu-miR-221-3p	0
rno-miR-221-5p	0
rno-miR-221-3p	0
gga-miR-221-5p	0
gga-miR-221-3p	0
dre-miR-221-5p	0
dre-miR-221-3p	0
mml-miR-221-5p	0
mml-miR-221-3p	0
ggo-miR-221	0
ppy-miR-221	0
ppa-miR-221	0
fru-miR-221	0
tni-miR-221	0
bta-miR-221	0
xtr-miR-221	0
mdo-miR-221-3p	0
oan-miR-221-3p	0
cfa-miR-221	0
ssc-miR-221-5p	0
ssc-miR-221-3p	0
ptr-miR-221	0
eca-miR-221	0
tgu-miR-221-5p	0
tgu-miR-221-3p	0
aca-miR-221-3p	0
ola-miR-221	0
sha-miR-221	0
cgr-miR-221-5p	0
cgr-miR-221-3p	0
pol-miR-221-5p	0
pol-miR-221-3p	0
ccr-miR-221	0
ipu-miR-221	0
oar-miR-221	0
ssa-miR-221-5p	0
efu-miR-221	0
chi-miR-221-5p	0
chi-miR-221-3p	0
tch-miR-221-3p	0
oha-miR-221-3p	0
hsa-miR-222-5p	0
hsa-miR-222-3p	0
mmu-miR-222-5p	0
mmu-miR-222-3p	0
rno-miR-222-5p	0
rno-miR-222-3p	0
gga-miR-222a	0
dre-miR-222a-3p	0
age-miR-222	0
fru-miR-222	0
tni-miR-222	0
bta-miR-222	0
xtr-miR-222	0
mdo-miR-222a	0
oan-miR-222a-3p	0
mml-miR-222-5p	0
mml-miR-222-3p	0
cfa-miR-222	0
eca-miR-222	0
ssc-miR-222	0
tgu-miR-222-3p	0
ppy-miR-222	0
aca-miR-222a-3p	0
ola-miR-222	0
sha-miR-222	0
cgr-miR-222-5p	0
cgr-miR-222-3p	0
ptr-miR-222	0
ggo-miR-222	0
ccr-miR-222	0
ssa-miR-222a-3p	0
ssa-miR-222b-3p	0
chi-miR-222-3p	0
tch-miR-222-3p	0
oha-miR-222a-3p	0
hsa-miR-223-5p	0
hsa-miR-223-3p	0
mmu-miR-223-5p	0
mmu-miR-223-3p	0
rno-miR-223-5p	0
rno-miR-223-3p	0
gga-miR-223	0
dre-miR-223	0
mml-miR-223	0
ptr-miR-223	0
ggo-miR-223	0
ppy-miR-223	0
sla-miR-223	0
ppa-miR-223	0
fru-miR-223	0
tni-miR-223	0
xtr-miR-223	0
mdo-miR-223-5p	0
mdo-miR-223-3p	0
oan-miR-223-5p	0
xla-miR-223	0
bta-miR-223	0
cfa-miR-223	0
eca-miR-223	0
tgu-miR-223	0
ola-miR-223	0
efu-miR-223	0
chi-miR-223-3p	0
oha-miR-223-5p	0
hsa-miR-224-5p	0
ssc-miR-224	0
mml-miR-224-5p	0
ptr-miR-224	0
ggo-miR-224	0
ppy-miR-224	0
mne-miR-224	0
ppa-miR-224	0
rno-miR-224-5p	0
cfa-miR-224	0
bta-miR-224	0
eca-miR-224	0
chi-miR-224-5p	0
chi-miR-224-3p	0
bta-miR-2284aa	0
bta-miR-2284aa	0
bta-miR-2284aa	0
bta-miR-2284aa	0
bta-miR-2284ab	0
bta-miR-2284ac	0
bta-miR-2284b	0
bta-miR-2284c	0
bta-miR-2284d	0
bta-miR-2284e	0
bta-miR-2284f	0
bta-miR-2284e	0
bta-miR-2284g	0
bta-miR-2284h-3p	0
bta-miR-2284i	0
bta-miR-2284l	0
bta-miR-2284n	0
bta-miR-2284o	0
bta-miR-2284p	0
bta-miR-2284q	0
bta-miR-2284r	0
bta-miR-2284s	0
bta-miR-2284t-5p	0
bta-miR-2284t-3p	0
bta-miR-2284u	0
bta-miR-2284v	0
bta-miR-2284w	0
bta-miR-2284z	0
bta-miR-2284aa	0
bta-miR-2284z	0
bta-miR-2284aa	0
bta-miR-2284z	0
bta-miR-2284aa	0
bta-miR-2284z	0
bta-miR-2284aa	0
bta-miR-2285a	0
bta-miR-2285aa	0
bta-miR-2285ab	0
bta-miR-2285ac	0
bta-miR-2285ad	0
bta-miR-2285ae	0
bta-miR-2285af	0
bta-miR-2285af	0
bta-chr23_3703_st	0
bta-miR-2285c	0
chi-miR-2284d	0
bta-miR-2285d	0
bta-miR-2285g	0
bta-miR-2285g	0
bta-miR-2285g	0
bta-miR-2285h	0
bta-miR-2285i	0
bta-miR-2285j	0
bta-miR-2285j	0
bta-miR-2285k	0
bta-miR-2285k	0
bta-miR-2285k	0
bta-miR-2285k	0
bta-miR-2285k	0
bta-miR-2285l	0
bta-miR-2285m	0
bta-miR-2285m	0
bta-miR-2285m	0
bta-miR-2285m	0
bta-miR-2285m	0
bta-miR-2285n	0
bta-miR-2285n	0
bta-miR-2285n	0
bta-miR-2285n	0
bta-miR-2285n	0
bta-miR-2285n	0
bta-miR-2285o	0
bta-miR-2285o	0
bta-miR-2285o	0
bta-miR-2285u	0
bta-miR-2285o	0
bta-miR-2285o	0
bta-miR-2285p	0
bta-miR-2285r	0
bta-miR-2285s	0
bta-chr23_3703_st	0
bta-miR-2285t	0
bta-miR-2285u	0
bta-miR-2285w	0
bta-miR-2285x	0
bta-miR-2285y	0
bta-miR-2285z	0
bta-miR-2286	0
bta-miR-2287	0
bta-miR-2288	0
bta-miR-2289	0
bta-miR-2290	0
chi-miR-2290	0
bta-miR-2291	0
bta-miR-2292	0
bta-miR-2293	0
bta-miR-2294	0
bta-miR-2295	0
bta-miR-2296	0
bta-miR-2297	0
bta-miR-2298	0
bta-miR-2299-5p	0
bta-miR-2299-3p	0
bta-miR-2300a-5p	0
bta-miR-2300b-3p	0
bta-miR-2301	0
bta-miR-2302	0
bta-miR-2303	0
bta-miR-2304	0
bta-miR-2305	0
bta-miR-2306	0
bta-miR-2307	0
bta-miR-2308	0
bta-miR-2309	0
bta-miR-2310	0
chi-miR-1814	0
bta-miR-2311	0
bta-miR-2312	0
bta-miR-2313-5p	0
bta-miR-2313-3p	0
bta-miR-2314	0
bta-miR-2315	0
bta-miR-2316	0
bta-miR-2317	0
bta-miR-2318	0
chi-miR-2318	0
bta-miR-2319a	0
bta-miR-2319b	0
bta-miR-2319b	0
bta-miR-2320-5p	0
bta-miR-2320-3p	0
ssc-miR-2320-5p	0
chi-miR-2320	0
bta-miR-2321	0
bta-miR-2322-5p	0
bta-miR-2322-3p	0
bta-miR-2323	0
bta-miR-2324	0
bta-miR-2325a	0
bta-miR-2325b	0
bta-miR-2325c	0
bta-miR-2326	0
bta-miR-2327	0
bta-miR-2328-5p	0
bta-miR-2328-3p	0
bta-miR-2329-3p	0
bta-miR-2329-5p	0
bta-miR-2329-3p	0
bta-miR-2329-5p	0
bta-miR-2330-5p	0
bta-miR-2330-3p	0
bta-miR-2331-5p	0
bta-miR-2331-3p	0
chi-miR-2331	0
bta-miR-2332	0
chi-miR-2332	0
bta-miR-2333	0
bta-miR-2334	0
bta-miR-2335	0
chi-miR-2335	0
bta-miR-2337	0
bta-miR-2338	0
bta-miR-2339	0
bta-miR-2340	0
bta-miR-2341	0
bta-miR-2342	0
bta-miR-2343	0
bta-miR-2344	0
bta-miR-2345	0
bta-miR-2346	0
bta-miR-2347	0
bta-miR-2348	0
bta-miR-2349	0
bta-miR-2350	0
bta-miR-2351	0
bta-miR-2352	0
bta-miR-2353	0
bta-miR-2354	0
bta-miR-2355-5p	0
bta-miR-2355-3p	0
hsa-miR-2355-3p	0
bta-miR-2356	0
bta-miR-2357	0
bta-miR-2358	0
bta-miR-2359	0
bta-miR-2360	0
bta-miR-2361	0
bta-miR-2362	0
bta-miR-2363	0
bta-miR-2363	0
bta-miR-2364	0
bta-miR-2365	0
bta-miR-2366	0
ssc-miR-2366	0
bta-miR-2367-5p	0
bta-miR-2367-3p	0
bta-miR-2368-5p	0
bta-miR-2368-3p	0
bta-miR-2369	0
bta-miR-2370-5p	0
bta-miR-2370-3p	0
bta-miR-2371	0
bta-miR-2372	0
bta-miR-2373-5p	0
bta-miR-2373-3p	0
bta-miR-2374	0
bta-miR-2375	0
bta-miR-2376	0
bta-miR-2377	0
bta-miR-2378	0
bta-miR-2379	0
bta-miR-2380	0
bta-miR-2381	0
bta-miR-2382-5p	0
bta-miR-2382-3p	0
bta-miR-2383	0
bta-miR-2384	0
bta-miR-2385-5p	0
bta-miR-2385-3p	0
bta-miR-2386	0
bta-miR-2387	0
bta-miR-2388-5p	0
bta-miR-2388-3p	0
bta-miR-2389	0
bta-miR-2390	0
bta-miR-2392	0
bta-miR-2393	0
bta-miR-2394	0
bta-miR-2395	0
bta-miR-2396	0
bta-miR-2397-5p	0
bta-miR-2397-3p	0
bta-miR-2398	0
bta-miR-2399-5p	0
bta-miR-2399-3p	0
hsa-miR-23a-5p	0
mmu-miR-23a-5p	0
rno-miR-23a-5p	0
mml-miR-23a-5p	0
mdo-miR-23a-5p	0
cgr-miR-23a-5p	0
mmu-miR-23b-5p	0
rno-miR-23b-5p	0
bta-miR-23b-5p	0
mdo-miR-23b-5p	0
mml-miR-23b-5p	0
aca-miR-23b-5p	0
cgr-miR-23b-5p	0
bta-miR-2400	0
bta-miR-2401	0
bta-miR-2402	0
bta-miR-2403	0
bta-miR-2404	0
chi-miR-2404	0
bta-miR-2404	0
chi-miR-2404	0
bta-miR-2405	0
bta-miR-2406	0
bta-miR-2407	0
bta-miR-2408	0
bta-miR-2409	0
bta-miR-2410	0
bta-miR-2411-5p	0
bta-miR-2411-3p	0
ssc-miR-2411	0
chi-miR-2411-5p	0
chi-miR-2411-3p	0
bta-miR-2412	0
bta-miR-2413	0
bta-miR-2414	0
bta-miR-2415-5p	0
bta-miR-2415-3p	0
bta-miR-2416	0
bta-miR-2417	0
bta-miR-2418	0
bta-miR-2419-5p	0
bta-miR-2419-3p	0
bta-miR-2420	0
bta-miR-2421	0
bta-miR-2422	0
bta-miR-2423	0
bta-miR-2424	0
cgr-miR-2424	0
bta-miR-2425-5p	0
bta-miR-2425-3p	0
bta-miR-2426	0
bta-miR-2427	0
bta-miR-2428	0
bta-miR-2429	0
bta-miR-2430	0
bta-miR-2431-5p	0
bta-miR-2431-3p	0
bta-miR-2432	0
chi-miR-2432	0
bta-miR-2433	0
bta-miR-2434	0
bta-miR-2436-5p	0
bta-miR-2436-3p	0
bta-miR-2437	0
bta-miR-2438	0
bta-miR-2439-5p	0
bta-miR-2439-3p	0
bta-miR-2440	0
bta-miR-2441	0
bta-miR-2442	0
bta-miR-2443	0
bta-miR-2444	0
bta-miR-2446	0
bta-miR-2447	0
bta-miR-2448-5p	0
bta-miR-2448-3p	0
bta-miR-2449	0
bta-miR-2450a	0
bta-miR-2450b	0
bta-miR-2450c	0
bta-miR-2450d	0
bta-miR-2451	0
bta-miR-2452	0
bta-miR-2453	0
bta-miR-2454-5p	0
bta-miR-2454-3p	0
bta-miR-2455	0
bta-miR-2456	0
bta-miR-2457	0
bta-miR-2458	0
bta-miR-2459	0
bta-miR-2460	0
bta-miR-2461-5p	0
bta-miR-2461-3p	0
bta-miR-2462	0
bta-miR-2463	0
bta-miR-2464-5p	0
bta-miR-2464-3p	0
bta-miR-2465	0
bta-miR-2466-5p	0
bta-miR-2466-3p	0
bta-miR-2467-5p	0
bta-miR-2467-3p	0
bta-miR-2468	0
bta-miR-2469	0
bta-miR-2470	0
bta-miR-2471-5p	0
bta-miR-2471-3p	0
bta-miR-2472	0
bta-miR-2473	0
bta-miR-2474	0
bta-miR-2475	0
bta-miR-2477	0
bta-miR-2478	0
mmu-miR-3963	0
bta-miR-2479	0
bta-miR-2480	0
bta-miR-2481	0
bta-miR-2482	0
bta-miR-2483-3p	0
ssc-miR-2483	0
chi-miR-2483-3p	0
bta-miR-2484	0
bta-miR-2485	0
bta-miR-2486-5p	0
bta-miR-2486-3p	0
bta-miR-2488	0
bta-miR-2489	0
hsa-miR-25-5p	0
mmu-miR-25-5p	0
cgr-miR-25-5p	0
chi-miR-25-5p	0
chi-miR-26a-3p	0
hsa-miR-26a-2-3p	0
mml-miR-26a-2-3p	0
sha-miR-26a	0
ssa-miR-26a-4-3p	0
oha-miR-26-3-3p	0
hsa-miR-26b-5p	0
hsa-miR-26b-3p	0
mmu-miR-26b-5p	0
mmu-miR-26b-3p	0
rno-miR-26b-5p	0
rno-miR-26b-3p	0
bta-miR-26b	0
mml-miR-26b-5p	0
mml-miR-26b-3p	0
cfa-miR-26b	0
ptr-miR-26b	0
ppy-miR-26b	0
cgr-miR-26b-5p	0
cgr-miR-26b-3p	0
ggo-miR-26b	0
oar-miR-26b	0
efu-miR-26b	0
chi-miR-26b-5p	0
chi-miR-26b-3p	0
tch-miR-26b-5p	0
bta-miR-26c	0
hsa-miR-27a-5p	0
mmu-miR-27a-5p	0
rno-miR-27a-5p	0
mml-miR-27a-5p	0
bta-miR-27a-5p	0
cgr-miR-27a-5p	0
chi-miR-27a-5p	0
mmu-miR-27b-5p	0
hsa-miR-27b-5p	0
rno-miR-27b-5p	0
gga-miR-27b-5p	0
dre-miR-27b-5p	0
oan-miR-27b-5p	0
mml-miR-27b-5p	0
ssc-miR-27b-5p	0
tgu-miR-27-5p	0
aca-miR-27b-5p	0
cgr-miR-27b-5p	0
ssa-miR-27b-5p	0
chi-miR-27b-5p	0
oha-miR-27b-5p	0
hsa-miR-28-5p	0
mmu-miR-28a-5p	0
rno-miR-28-5p	0
ssc-miR-28-5p	0
age-miR-28	0
mml-miR-28-5p	0
ptr-miR-28	0
ggo-miR-28	0
ppy-miR-28	0
mne-miR-28	0
sla-miR-28	0
lla-miR-28	0
ppa-miR-28	0
bta-miR-28	0
eca-miR-28-5p	0
mmu-miR-28c	0
cgr-miR-28-5p	0
efu-miR-28	0
chi-miR-28-5p	0
chi-miR-28-3p	0
tch-miR-28-5p	0
bta-miR-2881	0
bta-miR-2882	0
bta-miR-2883	0
bta-miR-2885	0
bta-miR-2886	0
bta-miR-2887	0
bta-miR-2887	0
bta-miR-2888	0
bta-miR-2888	0
bta-miR-2889	0
bta-miR-2890	0
bta-miR-2891	0
bta-miR-2892	0
bta-miR-2893	0
bta-miR-2894	0
bta-miR-2895	0
bta-miR-2896	0
bta-miR-2897	0
bta-miR-2898	0
bta-miR-2899	0
bta-miR-2900	0
bta-miR-2901	0
bta-miR-2902	0
bta-miR-2903	0
bta-miR-2904	0
bta-miR-2904	0
bta-miR-2904	0
bta-miR-2917	0
bta-miR-2957	0
bta-miR-296-3p	0
ssc-miR-296-3p	0
chi-miR-296-3p	0
mmu-miR-299a-5p	0
mmu-miR-299a-3p	0
hsa-miR-299-5p	0
rno-miR-299a-5p	0
rno-miR-299a-3p	0
mml-miR-299-5p	0
mml-miR-299-3p	0
bta-miR-299	0
cfa-miR-299	0
ptr-miR-299	0
ssc-miR-299	0
ppy-miR-299-5p	0
ppy-miR-299-3p	0
rno-miR-299b-3p	0
oar-miR-299-5p	0
mmu-miR-299b-5p	0
mmu-miR-299b-3p	0
ggo-miR-299	0
efu-miR-299	0
hsa-miR-29a-5p	0
mmu-miR-29a-5p	0
rno-miR-29a-5p	0
gga-miR-29a-5p	0
mml-miR-29a-5p	0
mdo-miR-29a-1-5p	0
oan-miR-29a-1-5p	0
tgu-miR-29a-1-5p	0
cgr-miR-29a-5p	0
chi-miR-29a-5p	0
hsa-miR-29b-1-5p	0
hsa-miR-29b-3p	0
mmu-miR-29b-1-5p	0
mmu-miR-29b-3p	0
rno-miR-29b-3p	0
rno-miR-29b-1-5p	0
gga-miR-29b-1-5p	0
gga-miR-29b-3p	0
dre-miR-29b	0
ssc-miR-29b	0
ppy-miR-29b	0
ptr-miR-29b	0
ggo-miR-29b	0
lla-miR-29b	0
age-miR-29b	0
ppa-miR-29b	0
sla-miR-29b	0
mne-miR-29b	0
fru-miR-29b	0
tni-miR-29b	0
xtr-miR-29b	0
bta-miR-29b	0
mdo-miR-29b-1-5p	0
mdo-miR-29b-3p	0
ame-miR-29b	0
oan-miR-29b-5p	0
oan-miR-29b-3p	0
mml-miR-29b-1-5p	0
mml-miR-29b-3p	0
cfa-miR-29b	0
cte-miR-29b	0
sko-miR-29b-3p	0
eca-miR-29b	0
tgu-miR-29b-1-5p	0
tgu-miR-29b-3p	0
nvi-miR-29b	0
ngi-miR-29b	0
pma-miR-29c	0
aca-miR-29b	0
ola-miR-29b	0
cgr-miR-29b-5p	0
cgr-miR-29b-3p	0
ccr-miR-29b	0
aja-miR-29b	0
oar-miR-29b	0
ssa-miR-29a-3p	0
efu-miR-29b	0
chi-miR-29b-3p	0
tch-miR-29b-3p	0
oha-miR-29b-1-5p	0
oha-miR-29b-3p	0
hsa-miR-29b-3p	0
hsa-miR-29b-2-5p	0
mmu-miR-29b-3p	0
mmu-miR-29b-2-5p	0
rno-miR-29b-5p	0
rno-miR-29b-3p	0
gga-miR-29b-3p	0
gga-miR-29b-2-5p	0
dre-miR-29b	0
ssc-miR-29b	0
ppy-miR-29b	0
ptr-miR-29b	0
ggo-miR-29b	0
lla-miR-29b	0
age-miR-29b	0
ppa-miR-29b	0
sla-miR-29b	0
mne-miR-29b	0
fru-miR-29b	0
tni-miR-29b	0
xtr-miR-29b	0
bta-miR-29b	0
mdo-miR-29b-3p	0
ame-miR-29b	0
oan-miR-29b-3p	0
mml-miR-29b-3p	0
mml-miR-29b-2-5p	0
cfa-miR-29b	0
cte-miR-29b	0
sko-miR-29b-3p	0
eca-miR-29b	0
tgu-miR-29b-3p	0
tgu-miR-29b-2-5p	0
nvi-miR-29b	0
ngi-miR-29b	0
pma-miR-29c	0
aca-miR-29b	0
ola-miR-29b	0
cgr-miR-29b-3p	0
ccr-miR-29b	0
mdo-miR-29b-2-5p	0
aja-miR-29b	0
oar-miR-29b	0
ssa-miR-29a-3p	0
efu-miR-29b	0
chi-miR-29b-5p	0
chi-miR-29b-3p	0
tch-miR-29b-3p	0
oha-miR-29b-3p	0
oha-miR-29b-2-5p	0
mmu-miR-29c-3p	0
hsa-miR-29c-3p	0
rno-miR-29c-3p	0
gga-miR-29a-3p	0
gga-miR-29c-3p	0
dre-miR-29a	0
ssc-miR-29c	0
fru-miR-29a	0
tni-miR-29a	0
xtr-miR-29a	0
xtr-miR-29c-3p	0
bta-miR-29c	0
mdo-miR-29a-3p	0
oan-miR-29a-3p	0
mml-miR-29c-5p	0
mml-miR-29c-3p	0
cfa-miR-29c	0
ptr-miR-29c	0
eca-miR-29c	0
tgu-miR-29a-3p	0
ppy-miR-29c	0
aca-miR-29a-3p	0
ola-miR-29c	0
cgr-miR-29c-3p	0
ggo-miR-29c	0
ccr-miR-29a	0
aja-miR-29c	0
ssa-miR-29b-3p	0
efu-miR-29c	0
tch-miR-29c-3p	0
oha-miR-29a-3p	0
mml-miR-29c-5p	0
hsa-miR-29b-2-5p	0
mmu-miR-29b-2-5p	0
rno-miR-29b-5p	0
gga-miR-29b-2-5p	0
mml-miR-29b-2-5p	0
bta-miR-29e	0
tgu-miR-29b-2-5p	0
mdo-miR-29b-2-5p	0
chi-miR-29b-5p	0
oha-miR-29b-2-5p	0
mmu-miR-301a-5p	0
mmu-miR-301a-3p	0
rno-miR-301a-5p	0
rno-miR-301a-3p	0
hsa-miR-301a-5p	0
hsa-miR-301a-3p	0
dre-miR-301a	0
xtr-miR-301	0
oan-miR-301-5p	0
oan-miR-301-3p	0
gga-miR-301b-5p	0
gga-miR-301b-3p	0
mml-miR-301a-5p	0
mml-miR-301a-3p	0
ptr-miR-301a	0
bta-miR-301a	0
cfa-miR-301a	0
mdo-miR-301-5p	0
mdo-miR-301-3p	0
eca-miR-301a	0
tgu-miR-301-5p	0
tgu-miR-301-3p	0
aca-miR-301a-3p	0
ola-miR-301b-3p	0
ola-miR-301a-3p	0
cgr-miR-301a-5p	0
cgr-miR-301a-3p	0
ccr-miR-301a	0
ipu-miR-301a	0
hhi-miR-301	0
ssa-miR-301d-3p	0
chi-miR-301a-5p	0
chi-miR-301a-3p	0
oha-miR-301a-3p	0
hsa-miR-301b-5p	0
hsa-miR-301b-3p	0
mml-miR-301b	0
ptr-miR-301b	0
bta-miR-301b	0
cfa-miR-301b	0
eca-miR-301b-3p	0
ppy-miR-301b	0
chi-miR-301b	0
gga-miR-302a	0
mdo-miR-302a	0
oan-miR-302-3p	0
bta-miR-302a	0
bta-miR-302d	0
eca-miR-302a	0
hsa-miR-302b-3p	0
gga-miR-302b-3p	0
mmu-miR-302b-3p	0
mdo-miR-302a	0
oan-miR-302-3p	0
mml-miR-302b	0
ptr-miR-302b	0
bta-miR-302d	0
bta-miR-302b	0
eca-miR-302b	0
ppy-miR-302b	0
aca-miR-302b	0
hsa-miR-302c-5p	0
hsa-miR-302c-3p	0
gga-miR-302c-3p	0
mmu-miR-302c-3p	0
mdo-miR-302c	0
mml-miR-302c	0
ptr-miR-302c	0
bta-miR-302c	0
cfa-miR-302c	0
eca-miR-302c	0
ppy-miR-302c	0
ocu-miR-302c-5p	0
ocu-miR-302c-3p	0
hsa-miR-302d-5p	0
mmu-miR-302d-5p	0
mdo-miR-302a	0
oan-miR-302-3p	0
bta-miR-302d	0
cfa-miR-302d	0
ocu-miR-302d-5p	0
mmu-miR-3064-5p	0
mmu-miR-3064-3p	0
